position_id,game_id,ply_index,fullmove_number,side_to_move,player_elo,white_elo,black_elo,white,black,fen,actual_move_uci,actual_move_san,high_complexity,complexity_score,image_path,inference_status,elo_bucket_start,elo_bucket_label,maia_rank,maia_probability,maia_covered,maia_hit_at_1,maia_hit_at_3,maia_hit_at_5,stockfish_rank_found,stockfish_rank_clipped,stockfish_topk,stockfish_score_text,stockfish_covered,stockfish_hit_at_1,stockfish_hit_at_3,stockfish_hit_at_5
lyzMcwW0_ply_34,lyzMcwW0,34,18,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,r1b2rk1/ppp3p1/1b2p3/3p2p1/B7/P7/1pP1NPPP/3R1RK1 w - - 0 18,d1b1,Rb1,True,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_34.png,success,1500,1500-1599,1,0.6748,True,True,True,True,4,4,20,-4.25,True,False,False,True
lyzMcwW0_ply_36,lyzMcwW0,36,19,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,r1b2rk1/ppp3p1/4p3/2bp2p1/B7/P7/1pP1NPPP/1R3RK1 w - - 2 19,b1b2,Rxb2,True,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_36.png,success,1500,1500-1599,1,0.9196,True,True,True,True,1,1,20,-4.34,True,True,True,True
lyzMcwW0_ply_38,lyzMcwW0,38,20,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,r1b2rk1/ppp3p1/4p3/3p2p1/B7/b7/1RP1NPPP/5RK1 w - - 0 20,b2b3,Rb3,True,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_38.png,success,1500,1500-1599,1,0.5032,True,True,True,True,2,2,20,-4.12,True,False,True,True
lyzMcwW0_ply_40,lyzMcwW0,40,21,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,r1b2rk1/ppp3p1/4p3/2bp2p1/B7/1R6/2P1NPPP/5RK1 w - - 2 21,b3g3,Rg3,True,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_40.png,success,1500,1500-1599,1,0.48,True,True,True,True,2,2,20,-4.25,True,False,True,True
lyzMcwW0_ply_42,lyzMcwW0,42,22,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,r1b3k1/ppp3p1/4p3/2bp1rp1/B7/6R1/2P1NPPP/5RK1 w - - 4 22,c2c3,c3,True,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_42.png,success,1500,1500-1599,1,0.2254,True,True,True,True,3,3,20,-3.81,True,False,True,True
lyzMcwW0_ply_44,lyzMcwW0,44,23,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,r1b3k1/p1p3p1/1p2p3/2bp1rp1/B7/2P3R1/4NPPP/5RK1 w - - 0 23,a4c2,Bc2,True,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_44.png,success,1500,1500-1599,1,0.3798,True,True,True,True,3,3,20,-3.84,True,False,True,True
lyzMcwW0_ply_46,lyzMcwW0,46,24,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,r1b3k1/p1p3p1/1p2p3/2bpr1p1/8/2P3R1/2B1NPPP/5RK1 w - - 2 24,e2d4,Nd4,True,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_46.png,success,1500,1500-1599,1,0.4854,True,True,True,True,1,1,20,-3.28,True,True,True,True
lyzMcwW0_ply_48,lyzMcwW0,48,25,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,r5k1/p1p3p1/bp2p3/2bpr1p1/3N4/2P3R1/2B2PPP/5RK1 w - - 4 25,f1a1,Ra1,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_48.png,success,1500,1500-1599,2,0.3505,True,False,True,True,2,2,20,-3.44,True,False,True,True
lyzMcwW0_ply_50,lyzMcwW0,50,26,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,5rk1/p1p3p1/bp2p3/2bpr1p1/3N4/2P3R1/2B2PPP/R5K1 w - - 6 26,d4f3,Nf3,False,,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_50.png,failed_inference,1500,1500-1599,,,False,False,False,False,10,10,20,-3.84,True,False,False,False
lyzMcwW0_ply_52,lyzMcwW0,52,27,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,5rk1/p1p3p1/bp2p3/2bp2p1/8/2P2NR1/2B1rPPP/R5K1 w - - 8 27,c2d1,Bd1,True,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_52.png,success,1500,1500-1599,5,0.0797,True,False,False,True,1,1,20,-4.34,True,True,True,True
lyzMcwW0_ply_54,lyzMcwW0,54,28,white,1591,1591,1615,nfleitas,Jay-Jay-Steel,5rk1/p1p3p1/bp2p3/3p2p1/8/2P2NR1/4rbPP/R2B2K1 w - - 0 28,g1h1,Kh1,True,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_54.png,success,1500,1500-1599,1,0.7249,True,True,True,True,1,1,2,-5.04,True,True,True,True
z31P1uww_ply_18,z31P1uww,18,10,white,1596,1596,1577,meet4chess,SRKRATOS,r1b1kbnr/p4ppp/4p3/2ppP3/1q1P4/2N5/PP3PPP/R1BQK1NR w KQkq - 0 10,a2a3,a3,True,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_18.png,success,1500,1500-1599,1,0.3163,True,True,True,True,4,4,20,-0.38,True,False,False,True
z31P1uww_ply_19,z31P1uww,19,10,black,1577,1596,1577,meet4chess,SRKRATOS,r1b1kbnr/p4ppp/4p3/2ppP3/1q1P4/P1N5/1P3PPP/R1BQK1NR b KQkq - 0 10,b4a5,Qa5,True,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_19.png,success,1500,1500-1599,3,0.1943,True,False,True,True,6,6,20,-0.56,True,False,False,False
z31P1uww_ply_20,z31P1uww,20,11,white,1596,1596,1577,meet4chess,SRKRATOS,r1b1kbnr/p4ppp/4p3/q1ppP3/3P4/P1N5/1P3PPP/R1BQK1NR w KQkq - 1 11,c1e3,Be3,True,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_20.png,success,1500,1500-1599,5,0.0696,True,False,False,True,6,6,20,-0.08,True,False,False,False
z31P1uww_ply_21,z31P1uww,21,11,black,1577,1596,1577,meet4chess,SRKRATOS,r1b1kbnr/p4ppp/4p3/q1ppP3/3P4/P1N1B3/1P3PPP/R2QK1NR b KQkq - 2 11,c5d4,cxd4,True,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_21.png,success,1500,1500-1599,1,0.4646,True,True,True,True,3,3,20,-0.09,True,False,True,True
z31P1uww_ply_22,z31P1uww,22,12,white,1596,1596,1577,meet4chess,SRKRATOS,r1b1kbnr/p4ppp/4p3/q2pP3/3p4/P1N1B3/1P3PPP/R2QK1NR w KQkq - 0 12,e3d4,Bxd4,True,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_22.png,success,1500,1500-1599,1,0.7586,True,True,True,True,2,2,20,-0.35,True,False,True,True
z31P1uww_ply_23,z31P1uww,23,12,black,1577,1596,1577,meet4chess,SRKRATOS,r1b1kbnr/p4ppp/4p3/q2pP3/3B4/P1N5/1P3PPP/R2QK1NR b KQkq - 0 12,g8e7,Ne7,True,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_23.png,success,1500,1500-1599,2,0.2126,True,False,True,True,2,2,20,+0.05,True,False,True,True
z31P1uww_ply_24,z31P1uww,24,13,white,1596,1596,1577,meet4chess,SRKRATOS,r1b1kb1r/p3nppp/4p3/q2pP3/3B4/P1N5/1P3PPP/R2QK1NR w KQkq - 1 13,g1e2,Ne2,True,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_24.png,success,1500,1500-1599,3,0.1701,True,False,True,True,4,4,20,-0.23,True,False,False,True
z31P1uww_ply_25,z31P1uww,25,13,black,1577,1596,1577,meet4chess,SRKRATOS,r1b1kb1r/p3nppp/4p3/q2pP3/3B4/P1N5/1P2NPPP/R2QK2R b KQkq - 2 13,e7f5,Nf5,True,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_25.png,success,1500,1500-1599,1,0.6333,True,True,True,True,2,2,20,-0.01,True,False,True,True
z31P1uww_ply_26,z31P1uww,26,14,white,1596,1596,1577,meet4chess,SRKRATOS,r1b1kb1r/p4ppp/4p3/q2pPn2/3B4/P1N5/1P2NPPP/R2QK2R w KQkq - 3 14,e1g1,O-O,True,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_26.png,success,1500,1500-1599,1,0.4963,True,True,True,True,1,1,20,-0.26,True,True,True,True
z31P1uww_ply_27,z31P1uww,27,14,black,1577,1596,1577,meet4chess,SRKRATOS,r1b1kb1r/p4ppp/4p3/q2pPn2/3B4/P1N5/1P2NPPP/R2Q1RK1 b kq - 4 14,f8e7,Be7,True,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_27.png,success,1500,1500-1599,3,0.1124,True,False,True,True,2,2,20,+0.33,True,False,True,True
z31P1uww_ply_28,z31P1uww,28,15,white,1596,1596,1577,meet4chess,SRKRATOS,r1b1k2r/p3bppp/4p3/q2pPn2/3B4/P1N5/1P2NPPP/R2Q1RK1 w kq - 5 15,f2f4,f4,False,7,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_28.png,success,1500,1500-1599,6,0.0165,True,False,False,False,1,1,20,-0.26,True,True,True,True
z31P1uww_ply_29,z31P1uww,29,15,black,1577,1596,1577,meet4chess,SRKRATOS,r1b1k2r/p3bppp/4p3/q2pPn2/3B1P2/P1N5/1P2N1PP/R2Q1RK1 b kq - 0 15,f5d4,Nxd4,True,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_29.png,success,1500,1500-1599,1,0.3701,True,True,True,True,8,8,20,-0.18,True,False,False,False
z31P1uww_ply_30,z31P1uww,30,16,white,1596,1596,1577,meet4chess,SRKRATOS,r1b1k2r/p3bppp/4p3/q2pP3/3n1P2/P1N5/1P2N1PP/R2Q1RK1 w kq - 0 16,e2d4,Nxd4,True,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_30.png,success,1500,1500-1599,1,0.6424,True,True,True,True,1,1,20,+0.14,True,True,True,True
z31P1uww_ply_31,z31P1uww,31,16,black,1577,1596,1577,meet4chess,SRKRATOS,r1b1k2r/p3bppp/4p3/q2pP3/3N1P2/P1N5/1P4PP/R2Q1RK1 b kq - 0 16,e8g8,O-O,True,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_31.png,success,1500,1500-1599,1,0.3083,True,True,True,True,1,1,20,-0.22,True,True,True,True
z31P1uww_ply_32,z31P1uww,32,17,white,1596,1596,1577,meet4chess,SRKRATOS,r1b2rk1/p3bppp/4p3/q2pP3/3N1P2/P1N5/1P4PP/R2Q1RK1 w - - 1 17,d4c6,Nc6,True,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_32.png,success,1500,1500-1599,1,0.3642,True,True,True,True,,21,20,,False,False,False,False
z31P1uww_ply_33,z31P1uww,33,17,black,1577,1596,1577,meet4chess,SRKRATOS,r1b2rk1/p3bppp/2N1p3/q2pP3/5P2/P1N5/1P4PP/R2Q1RK1 b - - 2 17,a5c5,Qc5+,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_33.png,success,1500,1500-1599,2,0.3162,True,False,True,True,2,2,20,+0.68,True,False,True,True
z31P1uww_ply_34,z31P1uww,34,18,white,1596,1596,1577,meet4chess,SRKRATOS,r1b2rk1/p3bppp/2N1p3/2qpP3/5P2/P1N5/1P4PP/R2Q1RK1 w - - 3 18,c6d4,Nd4,True,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_34.png,success,1500,1500-1599,1,0.9572,True,True,True,True,1,1,4,-0.87,True,True,True,True
z31P1uww_ply_35,z31P1uww,35,18,black,1577,1596,1577,meet4chess,SRKRATOS,r1b2rk1/p3bppp/4p3/2qpP3/3N1P2/P1N5/1P4PP/R2Q1RK1 b - - 4 18,f7f6,f6,True,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_35.png,success,1500,1500-1599,3,0.1017,True,False,True,True,12,12,20,-0.34,True,False,False,False
z31P1uww_ply_36,z31P1uww,36,19,white,1596,1596,1577,meet4chess,SRKRATOS,r1b2rk1/p3b1pp/4pp2/2qpP3/3N1P2/P1N5/1P4PP/R2Q1RK1 w - - 0 19,g1h1,Kh1,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_36.png,success,1500,1500-1599,1,0.4816,True,True,True,True,20,20,20,-2.64,True,False,False,False
z31P1uww_ply_37,z31P1uww,37,19,black,1577,1596,1577,meet4chess,SRKRATOS,r1b2rk1/p3b1pp/4pp2/2qpP3/3N1P2/P1N5/1P4PP/R2Q1R1K b - - 1 19,f6e5,fxe5,False,4,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_37.png,success,1500,1500-1599,1,0.6953,True,True,True,True,1,1,20,+2.53,True,True,True,True
z31P1uww_ply_38,z31P1uww,38,20,white,1596,1596,1577,meet4chess,SRKRATOS,r1b2rk1/p3b1pp/4p3/2qpp3/3N1P2/P1N5/1P4PP/R2Q1R1K w - - 0 20,f4e5,fxe5,False,6,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_38.png,success,1500,1500-1599,1,0.8716,True,True,True,True,11,11,20,-4.14,True,False,False,False
z31P1uww_ply_39,z31P1uww,39,20,black,1577,1596,1577,meet4chess,SRKRATOS,r1b2rk1/p3b1pp/4p3/2qpP3/3N4/P1N5/1P4PP/R2Q1R1K b - - 0 20,f8f1,Rxf1+,False,8,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_39.png,success,1500,1500-1599,1,0.4665,True,True,True,True,1,1,20,+4.46,True,True,True,True
z31P1uww_ply_40,z31P1uww,40,21,white,1596,1596,1577,meet4chess,SRKRATOS,r1b3k1/p3b1pp/4p3/2qpP3/3N4/P1N5/1P4PP/R2Q1r1K w - - 0 21,d1f1,Qxf1,False,6,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_40.png,success,1500,1500-1599,1,1.0,True,True,True,True,1,1,1,-4.29,True,True,True,True
z31P1uww_ply_41,z31P1uww,41,21,black,1577,1596,1577,meet4chess,SRKRATOS,r1b3k1/p3b1pp/4p3/2qpP3/3N4/P1N5/1P4PP/R4Q1K b - - 0 21,c5d4,Qxd4,True,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_41.png,success,1500,1500-1599,1,0.9511,True,True,True,True,1,1,20,+3.91,True,True,True,True
z31P1uww_ply_42,z31P1uww,42,22,white,1596,1596,1577,meet4chess,SRKRATOS,r1b3k1/p3b1pp/4p3/3pP3/3q4/P1N5/1P4PP/R4Q1K w - - 0 22,a1d1,Rd1,True,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_42.png,success,1500,1500-1599,3,0.1541,True,False,True,True,6,6,20,-4.66,True,False,False,False
z31P1uww_ply_43,z31P1uww,43,22,black,1577,1596,1577,meet4chess,SRKRATOS,r1b3k1/p3b1pp/4p3/3pP3/3q4/P1N5/1P4PP/3R1Q1K b - - 1 22,d4e5,Qxe5,False,5,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_43.png,success,1500,1500-1599,1,0.9128,True,True,True,True,5,5,20,+3.56,True,False,False,True
z31P1uww_ply_44,z31P1uww,44,23,white,1596,1596,1577,meet4chess,SRKRATOS,r1b3k1/p3b1pp/4p3/3pq3/8/P1N5/1P4PP/3R1Q1K w - - 0 23,f1b5,Qb5,True,12,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_44.png,success,1500,1500-1599,3,0.0671,True,False,True,True,1,1,20,-4.10,True,True,True,True
z31P1uww_ply_45,z31P1uww,45,23,black,1577,1596,1577,meet4chess,SRKRATOS,r1b3k1/p3b1pp/4p3/1Q1pq3/8/P1N5/1P4PP/3R3K b - - 1 23,a8b8,Rb8,True,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_45.png,success,1500,1500-1599,2,0.2226,True,False,True,True,,21,20,,False,False,False,False
z31P1uww_ply_46,z31P1uww,46,24,white,1596,1596,1577,meet4chess,SRKRATOS,1rb3k1/p3b1pp/4p3/1Q1pq3/8/P1N5/1P4PP/3R3K w - - 2 24,b5e8,Qe8+,False,3,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_46.png,success,1500,1500-1599,1,0.892,True,True,True,True,1,1,20,+3.63,True,True,True,True
z31P1uww_ply_47,z31P1uww,47,24,black,1577,1596,1577,meet4chess,SRKRATOS,1rb1Q1k1/p3b1pp/4p3/3pq3/8/P1N5/1P4PP/3R3K b - - 3 24,e7f8,Bf8,False,4,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_47.png,success,1500,1500-1599,1,1.0,True,True,True,True,1,1,1,-4.90,True,True,True,True
z31P1uww_ply_48,z31P1uww,48,25,white,1596,1596,1577,meet4chess,SRKRATOS,1rb1Qbk1/p5pp/4p3/3pq3/8/P1N5/1P4PP/3R3K w - - 4 25,d1f1,Rf1,False,7,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_48.png,success,1500,1500-1599,1,0.9248,True,True,True,True,1,1,20,+3.61,True,True,True,True
z31P1uww_ply_49,z31P1uww,49,25,black,1577,1596,1577,meet4chess,SRKRATOS,1rb1Qbk1/p5pp/4p3/3pq3/8/P1N5/1P4PP/5R1K b - - 5 25,e5d6,Qd6,True,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_49.png,success,1500,1500-1599,1,0.6148,True,True,True,True,5,5,20,M-3,True,False,False,True
z31P1uww_ply_50,z31P1uww,50,26,white,1596,1596,1577,meet4chess,SRKRATOS,1rb1Qbk1/p5pp/3qp3/3p4/8/P1N5/1P4PP/5R1K w - - 6 26,e8f7,Qf7+,True,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_50.png,success,1500,1500-1599,1,0.3927,True,True,True,True,1,1,20,M+3,True,True,True,True
z31P1uww_ply_51,z31P1uww,51,26,black,1577,1596,1577,meet4chess,SRKRATOS,1rb2bk1/p4Qpp/3qp3/3p4/8/P1N5/1P4PP/5R1K b - - 7 26,g8h8,Kh8,False,3,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_51.png,success,1500,1500-1599,1,1.0,True,True,True,True,1,1,1,M-2,True,True,True,True
z31P1uww_ply_52,z31P1uww,52,27,white,1596,1596,1577,meet4chess,SRKRATOS,1rb2b1k/p4Qpp/3qp3/3p4/8/P1N5/1P4PP/5R1K w - - 8 27,b2b4,b4,False,3,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_52.png,success,1500,1500-1599,4,0.0069,True,False,False,True,4,4,20,-3.57,True,False,False,True
z31P1uww_ply_53,z31P1uww,53,27,black,1577,1596,1577,meet4chess,SRKRATOS,1rb2b1k/p4Qpp/3qp3/3p4/1P6/P1N5/6PP/5R1K b - - 0 27,c8a6,Ba6,True,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_53.png,success,1500,1500-1599,1,0.4275,True,True,True,True,3,3,20,+3.89,True,False,True,True
z31P1uww_ply_54,z31P1uww,54,28,white,1596,1596,1577,meet4chess,SRKRATOS,1r3b1k/p4Qpp/b2qp3/3p4/1P6/P1N5/6PP/5R1K w - - 1 28,f1f2,Rf2,True,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_54.png,success,1500,1500-1599,1,0.2849,True,True,True,True,6,6,20,-4.94,True,False,False,False
z31P1uww_ply_55,z31P1uww,55,28,black,1577,1596,1577,meet4chess,SRKRATOS,1r3b1k/p4Qpp/b2qp3/3p4/1P6/P1N5/5RPP/7K b - - 2 28,d5d4,d4,True,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_55.png,success,1500,1500-1599,1,0.1806,True,True,True,True,8,8,20,+4.29,True,False,False,False
z31P1uww_ply_56,z31P1uww,56,29,white,1596,1596,1577,meet4chess,SRKRATOS,1r3b1k/p4Qpp/b2qp3/8/1P1p4/P1N5/5RPP/7K w - - 0 29,c3e4,Ne4,True,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_56.png,success,1500,1500-1599,1,0.927,True,True,True,True,1,1,20,-4.38,True,True,True,True
z31P1uww_ply_57,z31P1uww,57,29,black,1577,1596,1577,meet4chess,SRKRATOS,1r3b1k/p4Qpp/b2qp3/8/1P1pN3/P7/5RPP/7K b - - 1 29,d6e7,Qe7,True,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_57.png,success,1500,1500-1599,1,0.5066,True,True,True,True,2,2,20,+4.22,True,False,True,True
z31P1uww_ply_58,z31P1uww,58,30,white,1596,1596,1577,meet4chess,SRKRATOS,1r3b1k/p3qQpp/b3p3/8/1P1pN3/P7/5RPP/7K w - - 2 30,f7h5,Qh5,True,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_58.png,success,1500,1500-1599,2,0.1644,True,False,True,True,1,1,20,-4.14,True,True,True,True
z31P1uww_ply_59,z31P1uww,59,30,black,1577,1596,1577,meet4chess,SRKRATOS,1r3b1k/p3q1pp/b3p3/7Q/1P1pN3/P7/5RPP/7K b - - 3 30,a6d3,Bd3,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_59.png,success,1500,1500-1599,1,0.3008,True,True,True,True,2,2,20,+4.34,True,False,True,True
5NtMrs6m_ply_19,5NtMrs6m,19,10,black,1696,1725,1696,edu017-ke,VLAD339,rnbqk2r/p1bpnppp/2p1p3/2p5/1P1P4/3BPN2/PBQ2PPP/RN2K2R b KQkq - 1 10,c5b4,cxb4,True,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/5NtMrs6m_ply_19.png,success,1600,1600-1699,1,0.5665,True,True,True,True,1,1,20,+1.26,True,True,True,True
5NtMrs6m_ply_21,5NtMrs6m,21,11,black,1696,1725,1696,edu017-ke,VLAD339,rnbqk2r/p1bpnppB/2p1p3/8/1p1P4/4PN2/PBQ2PPP/RN2K2R b KQkq - 0 11,g7g6,g6,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/5NtMrs6m_ply_21.png,success,1600,1600-1699,1,0.4876,True,True,True,True,1,1,20,+2.12,True,True,True,True
